FF,1-2,2015-04-15T00:02:32Z
SI,0-0,2015-04-15T00:57:45Z
SI,0-0,2015-04-15T00:59:19Z
SI,3-1,2015-04-15T00:58:29Z
SL,1-1,2015-04-15T01:48:08Z
SL,0-0,2015-04-15T00:16:17Z
SL,0-0,2015-04-15T00:38:16Z
FS,1-2,2015-04-15T01:16:43Z
CU,1-1,2015-04-14T23:30:00Z
FF,0-1,2015-04-15T00:20:55Z
FF,1-0,2015-04-14T23:30:17Z
FF,0-1,2015-04-15T00:37:18Z
CH,2-2,2015-04-15T00:54:55Z
SI,0-0,2015-04-14T23:14:26Z
SI,2-2,2015-04-14T23:46:39Z
FF,1-1,2015-04-15T00:17:43Z
FF,0-1,2015-04-15T01:44:05Z
FC,1-0,2015-04-14T23:25:02Z
FT,3-1,2015-04-14T23:45:04Z
CU,0-0,2015-04-14T23:50:41Z
FT,0-0,2015-04-15T00:09:48Z
FF,1-0,2015-04-15T00:55:21Z
FF,3-2,2015-04-15T00:50:35Z
FF,0-1,2015-04-15T00:54:33Z
FF,1-2,2015-04-15T00:24:25Z
SL,3-2,2015-04-15T00:56:56Z
FF,1-1,2015-04-15T00:58:59Z
FF,1-2,2015-04-15T02:04:38Z
FF,3-2,2015-04-15T02:40:54Z
CU,2-2,2015-04-15T02:59:05Z
CU,0-0,2015-04-15T02:19:23Z
CH,3-2,2015-04-15T02:32:09Z
CH,1-0,2015-04-15T02:33:52Z
FF,0-1,2015-04-15T03:08:42Z
CH,0-1,2015-04-15T03:24:01Z
SL,0-0,2015-04-15T03:53:06Z
FT,0-0,2015-04-15T05:50:44Z
SI,0-1,2015-04-15T02:41:54Z
FT,0-1,2015-04-15T16:58:19Z
SL,0-0,2015-04-15T17:12:03Z
FF,2-1,2015-04-15T17:24:57Z
FT,1-2,2015-04-15T17:42:24Z
CU,0-2,2015-04-15T17:59:31Z
FC,1-1,2015-04-15T18:00:51Z
FF,1-2,2015-04-15T16:49:37Z
SL,0-2,2015-04-15T17:15:26Z
SL,3-1,2015-04-15T17:49:58Z
CH,0-1,2015-04-15T18:15:02Z
SL,2-2,2015-04-15T18:29:11Z
CH,1-0,2015-04-15T18:35:57Z
FF,1-0,2015-04-15T18:37:15Z
CU,0-0,2015-04-15T19:22:12Z
FF,3-2,2015-04-15T19:48:47Z
FF,1-2,2015-04-15T18:41:40Z
FF,1-2,2015-04-15T18:48:32Z
FF,1-0,2015-04-15T20:09:53Z
FT,2-2,2015-04-15T20:16:50Z
FF,1-0,2015-04-15T23:55:30Z
CU,0-1,2015-04-16T01:26:46Z
FC,2-2,2015-04-16T01:28:50Z
FF,0-1,2015-04-16T01:55:54Z
FF,2-1,2015-04-15T23:34:29Z
CH,0-0,2015-04-15T23:37:15Z
FT,2-2,2015-04-15T23:40:35Z
CH,0-1,2015-04-16T00:02:04Z
FF,3-1,2015-04-16T00:05:44Z
CH,2-2,2015-04-16T00:15:26Z
FF,2-2,2015-04-16T00:35:28Z
FT,1-2,2015-04-16T01:10:21Z
SL,1-2,2015-04-16T01:57:27Z
SI,1-1,2015-04-16T01:59:11Z
FT,0-0,2015-04-16T02:02:09Z
FT,1-0,2015-04-16T02:04:55Z
CH,3-2,2015-04-15T23:30:20Z
FF,2-2,2015-04-15T23:40:55Z
SI,1-0,2015-04-16T00:11:46Z
CH,0-0,2015-04-16T01:03:12Z
SI,1-1,2015-04-16T00:14:33Z
CH,3-2,2015-04-16T00:37:47Z
SI,0-0,2015-04-16T01:18:27Z
CH,0-1,2015-04-16T00:24:57Z
SI,0-1,2015-04-16T00:26:28Z
FT,3-0,2015-04-16T01:02:54Z
CU,1-2,2015-04-16T00:41:52Z
FC,1-2,2015-04-16T00:43:59Z
FT,0-0,2015-04-16T00:29:45Z
FT,1-1,2015-04-16T00:40:02Z
FT,2-1,2015-04-16T01:04:04Z
FT,0-1,2015-04-16T01:56:41Z
FF,1-2,2015-04-16T03:03:05Z
FF,0-1,2015-04-16T02:37:35Z
FS,2-1,2015-04-16T02:30:30Z
FF,0-0,2015-04-16T02:31:29Z
FS,0-0,2015-04-16T02:53:54Z
CU,0-0,2015-04-16T03:08:24Z
CU,1-2,2015-04-16T03:57:57Z
FF,1-1,2015-04-16T02:22:41Z
CH,0-2,2015-04-16T02:27:18Z
CH,2-0,2015-04-16T02:55:05Z
SL,2-1,2015-04-16T03:25:53Z
FF,2-1,2015-04-16T18:01:35Z
FT,1-1,2015-04-16T18:08:20Z
KC,0-0,2015-04-16T18:15:43Z
CH,1-2,2015-04-16T18:17:37Z
CH,0-1,2015-04-16T18:28:27Z
FT,0-0,2015-04-16T18:29:41Z
FF,1-0,2015-04-16T18:47:44Z
SL,2-2,2015-04-16T19:47:50Z
CH,0-1,2015-04-16T19:54:39Z
SI,2-1,2015-04-16T20:06:55Z
SL,1-1,2015-04-16T20:08:24Z
FF,3-2,2015-04-16T19:35:00Z
CU,2-2,2015-04-16T19:37:57Z
FF,1-1,2015-04-16T20:02:58Z
FF,1-1,2015-04-16T20:28:01Z
SI,1-2,2015-04-16T23:53:26Z
FF,0-0,2015-04-16T23:55:27Z
FC,1-0,2015-04-17T00:06:28Z
FT,1-0,2015-04-17T00:31:04Z
FT,1-0,2015-04-16T23:43:16Z
CH,1-0,2015-04-17T00:23:28Z
FF,0-0,2015-04-17T01:40:12Z
FT,3-2,2015-04-16T23:19:29Z
FF,0-1,2015-04-17T00:24:53Z
KC,3-2,2015-04-17T00:55:37Z
FF,1-2,2015-04-17T01:43:03Z
FF,0-0,2015-04-17T02:28:49Z
FF,0-1,2015-04-17T03:35:12Z
SL,1-1,2015-04-17T05:03:50Z
CH,0-2,2015-04-17T05:41:11Z
SL,1-0,2015-04-17T06:19:50Z
CH,3-2,2015-04-17T06:32:15Z
FF,3-2,2015-04-17T19:00:24Z
FF,1-0,2015-04-17T19:48:13Z
SI,1-2,2015-04-17T20:27:16Z
SL,0-0,2015-04-17T23:26:19Z
SI,3-1,2015-04-18T00:07:41Z
KC,1-1,2015-04-18T00:34:42Z
FF,1-1,2015-04-18T02:00:51Z
CU,1-2,2015-04-17T23:24:05Z
SI,0-0,2015-04-18T01:18:41Z
SL,0-0,2015-04-18T01:42:39Z
SL,0-2,2015-04-17T23:33:15Z
FF,1-1,2015-04-17T23:54:38Z
SL,0-1,2015-04-18T00:39:29Z
SI,1-2,2015-04-18T02:02:39Z
CU,0-1,2015-04-18T02:25:04Z
FF,0-0,2015-04-18T00:26:33Z
FT,1-1,2015-04-18T00:53:37Z
FC,1-0,2015-04-18T01:33:31Z
FF,2-0,2015-04-18T00:29:09Z
CU,3-2,2015-04-18T01:53:47Z
CU,2-2,2015-04-18T01:56:36Z
SI,0-1,2015-04-18T01:58:41Z
FC,2-1,2015-04-18T01:35:25Z
FF,0-1,2015-04-18T02:23:58Z
SI,0-2,2015-04-18T02:38:37Z
FC,0-0,2015-04-18T00:28:31Z
FT,2-2,2015-04-18T01:00:50Z
CU,0-2,2015-04-18T01:04:04Z
FT,0-0,2015-04-18T02:01:32Z
CH,2-2,2015-04-18T02:29:03Z
SI,0-0,2015-04-18T02:30:32Z
FF,3-2,2015-04-18T03:49:29Z
SI,1-1,2015-04-18T04:02:35Z
SI,0-0,2015-04-18T04:13:21Z
FT,2-2,2015-04-18T02:56:36Z
FF,1-2,2015-04-18T03:43:51Z
CH,0-0,2015-04-18T04:04:29Z
FF,2-1,2015-04-18T05:02:29Z
FF,1-1,2015-04-18T05:06:55Z
CU,0-0,2015-04-18T17:40:03Z
CH,0-1,2015-04-18T18:07:42Z
FF,2-2,2015-04-18T18:23:25Z
KN,0-1,2015-04-18T17:16:00Z
FT,2-2,2015-04-18T18:49:22Z
SL,3-2,2015-04-18T17:26:58Z
FS,2-0,2015-04-18T17:52:08Z
FF,1-1,2015-04-18T17:53:07Z
SL,2-0,2015-04-18T18:12:07Z
CU,2-2,2015-04-18T18:23:30Z
FC,2-2,2015-04-18T18:26:50Z
FF,2-2,2015-04-18T18:34:49Z
FT,0-1,2015-04-18T19:55:01Z
FF,1-2,2015-04-18T19:00:48Z
FF,0-0,2015-04-18T19:56:17Z
FT,1-0,2015-04-18T18:28:34Z
FT,0-1,2015-04-18T19:53:31Z
FT,2-1,2015-04-18T19:40:51Z
FT,1-2,2015-04-18T21:01:45Z
FF,1-0,2015-04-18T21:03:04Z
SL,1-0,2015-04-18T21:04:24Z
FT,2-2,2015-04-18T21:11:21Z
KC,2-2,2015-04-18T22:04:39Z
KC,0-0,2015-04-18T22:10:35Z
FT,0-1,2015-04-18T21:09:38Z
FT,3-2,2015-04-18T21:16:36Z
FT,0-0,2015-04-18T21:42:56Z
SI,2-1,2015-04-18T23:13:16Z
SL,0-0,2015-04-18T23:28:06Z
CH,1-1,2015-04-19T00:35:20Z
FS,2-2,2015-04-19T01:35:51Z
FT,1-0,2015-04-19T01:20:43Z
FS,1-1,2015-04-18T23:38:47Z
CH,2-2,2015-04-18T23:53:09Z
FF,1-0,2015-04-19T00:25:46Z
FC,1-2,2015-04-19T01:56:46Z
FS,1-1,2015-04-19T00:35:19Z
FF,2-1,2015-04-19T01:01:47Z
SL,0-0,2015-04-19T01:03:49Z
SL,3-2,2015-04-19T01:17:43Z
SL,3-2,2015-04-19T01:24:01Z
FF,2-0,2015-04-19T00:05:12Z
FF,1-1,2015-04-19T01:15:51Z
SI,1-0,2015-04-19T03:34:51Z
SL,1-0,2015-04-19T01:15:41Z
CH,2-0,2015-04-19T01:38:43Z
FT,2-1,2015-04-19T02:03:42Z
FT,0-1,2015-04-19T02:05:30Z
FT,0-0,2015-04-19T02:41:23Z
SI,0-0,2015-04-19T03:26:33Z
FF,0-2,2015-04-19T02:27:56Z
CU,2-2,2015-04-19T02:47:42Z
FF,2-2,2015-04-19T17:20:29Z
FF,0-2,2015-04-19T18:58:12Z
FF,3-2,2015-04-19T17:39:38Z
FF,0-1,2015-04-19T18:44:47Z
SI,0-1,2015-04-19T18:52:40Z
CH,0-1,2015-04-19T17:26:02Z
KC,1-2,2015-04-19T18:06:02Z
FF,3-1,2015-04-19T18:08:24Z
SL,2-2,2015-04-19T18:13:13Z
FT,0-0,2015-04-19T18:20:17Z
FF,1-2,2015-04-19T18:44:19Z
FF,1-0,2015-04-19T19:02:01Z
SL,3-2,2015-04-19T19:34:00Z
SI,1-1,2015-04-19T19:35:59Z
SL,0-0,2015-04-19T19:37:50Z
FT,3-1,2015-04-19T17:58:43Z
SL,1-0,2015-04-19T18:44:06Z
FF,0-0,2015-04-19T17:57:51Z
FF,0-1,2015-04-19T19:24:04Z
FT,0-0,2015-04-19T19:24:52Z
SL,0-0,2015-04-19T19:44:02Z
FT,1-0,2015-04-19T19:45:32Z
SL,2-2,2015-04-19T17:54:52Z
SL,0-1,2015-04-19T18:31:18Z
FF,1-0,2015-04-19T18:35:34Z
FF,2-0,2015-04-19T19:32:05Z
FC,3-1,2015-04-19T18:54:38Z
FT,0-1,2015-04-19T18:58:06Z
CH,0-1,2015-04-19T19:40:28Z
FF,0-1,2015-04-19T19:53:59Z
SL,0-2,2015-04-19T18:40:02Z
SI,1-2,2015-04-19T18:42:38Z
FF,1-1,2015-04-19T19:55:47Z
FF,3-2,2015-04-19T19:02:23Z
FF,2-2,2015-04-19T19:41:31Z
CH,0-0,2015-04-19T19:48:13Z
FC,1-2,2015-04-19T19:54:59Z
FF,1-0,2015-04-19T21:02:03Z
FF,0-1,2015-04-19T18:33:43Z
FF,0-0,2015-04-19T20:15:42Z
SI,0-2,2015-04-19T20:55:41Z
CU,1-2,2015-04-19T20:44:39Z
CH,0-0,2015-04-19T21:36:05Z
KC,1-1,2015-04-19T20:53:16Z
FT,0-0,2015-04-19T20:54:42Z
FT,1-0,2015-04-19T20:55:51Z
KC,0-0,2015-04-19T20:56:33Z
FT,1-0,2015-04-19T21:01:55Z
CU,0-0,2015-04-19T22:09:05Z
FF,1-1,2015-04-19T22:44:43Z
FT,3-2,2015-04-19T23:22:32Z
SL,2-2,2015-04-19T23:48:53Z
FT,2-2,2015-04-19T23:56:13Z
FC,0-0,2015-04-20T00:45:03Z
SL,1-2,2015-04-20T16:04:13Z
SL,2-2,2015-04-20T17:12:08Z
SL,2-1,2015-04-20T23:51:13Z
SI,3-2,2015-04-21T01:17:17Z
FF,2-0,2015-04-21T01:57:48Z
CH,1-1,2015-04-21T02:22:39Z
CH,1-1,2015-04-21T00:58:21Z
SL,0-1,2015-04-21T01:00:13Z
FS,0-2,2015-04-21T01:07:27Z
FT,1-0,2015-04-21T00:43:26Z
FF,0-0,2015-04-21T00:46:36Z
FF,1-0,2015-04-21T02:53:15Z
KC,0-1,2015-04-21T02:54:48Z
FF,2-2,2015-04-21T02:59:40Z
FF,3-2,2015-04-21T03:03:19Z
SI,1-1,2015-04-21T00:28:54Z
FT,2-2,2015-04-21T01:57:22Z
FT,1-0,2015-04-21T02:44:51Z
FF,0-0,2015-04-21T00:46:48Z
FS,0-1,2015-04-21T00:47:57Z
FC,1-2,2015-04-21T00:53:26Z
FS,3-1,2015-04-21T01:08:42Z
FS,1-1,2015-04-21T01:14:52Z
CH,0-0,2015-04-21T02:04:54Z
EP,0-1,2015-04-21T02:11:45Z
FF,3-2,2015-04-21T02:33:09Z
FF,1-0,2015-04-21T02:17:45Z
FT,1-1,2015-04-21T02:20:33Z
SI,0-1,2015-04-21T02:32:51Z
CH,0-1,2015-04-21T02:53:00Z
CH,0-2,2015-04-21T02:54:52Z
SI,3-1,2015-04-21T03:14:16Z
FC,0-0,2015-04-21T02:46:32Z
FC,0-0,2015-04-21T03:41:08Z
FF,2-0,2015-04-21T03:45:19Z
CU,1-2,2015-04-21T04:00:39Z
FF,1-2,2015-04-21T04:05:54Z
CH,1-1,2015-04-21T04:59:05Z
FT,0-1,2015-04-21T23:13:48Z
SI,0-0,2015-04-22T01:10:03Z
FF,0-1,2015-04-22T01:42:51Z
KC,1-1,2015-04-22T02:09:53Z
SI,1-1,2015-04-22T00:17:07Z
SL,1-1,2015-04-22T00:20:26Z
SL,2-2,2015-04-22T01:09:49Z
CU,3-1,2015-04-22T00:05:46Z
FF,1-1,2015-04-22T01:20:33Z
FF,3-2,2015-04-22T02:28:08Z
SL,1-1,2015-04-21T23:45:42Z
SL,1-0,2015-04-21T23:54:09Z
FF,0-1,2015-04-22T00:10:06Z
FF,3-1,2015-04-22T00:14:27Z
CH,0-1,2015-04-22T00:46:11Z
FT,0-0,2015-04-22T01:21:40Z
SI,0-1,2015-04-22T01:44:10Z
FT,2-1,2015-04-22T01:12:43Z
FF,1-1,2015-04-22T02:08:53Z
SI,3-1,2015-04-22T00:17:29Z
SI,3-1,2015-04-22T00:19:57Z
CH,2-1,2015-04-22T00:21:43Z
SL,1-2,2015-04-22T00:48:12Z
FT,2-0,2015-04-22T01:39:13Z
FF,0-1,2015-04-21T23:50:12Z
CH,3-2,2015-04-22T00:59:03Z
FF,1-1,2015-04-22T01:00:55Z
SI,0-1,2015-04-22T01:09:03Z
SI,0-1,2015-04-22T01:10:57Z
FC,1-0,2015-04-22T01:25:21Z
CH,0-1,2015-04-22T02:08:32Z
FF,2-2,2015-04-22T02:20:45Z
FS,1-0,2015-04-22T02:28:51Z
SI,1-0,2015-04-22T02:46:43Z
FF,3-2,2015-04-22T01:48:23Z
FF,2-1,2015-04-22T02:12:25Z
FT,1-0,2015-04-22T02:13:33Z
FF,3-2,2015-04-22T02:53:14Z
FT,1-1,2015-04-22T00:59:38Z
FF,0-0,2015-04-22T01:24:11Z
CH,2-2,2015-04-22T01:34:58Z
KC,1-0,2015-04-22T01:39:13Z
FF,2-2,2015-04-22T02:49:18Z
SL,0-1,2015-04-22T01:19:21Z
SL,0-2,2015-04-22T02:01:59Z
FS,1-2,2015-04-22T02:12:05Z
SL,0-0,2015-04-22T03:07:05Z
SL,3-1,2015-04-22T03:11:20Z
FF,3-1,2015-04-22T03:14:50Z
SL,1-2,2015-04-22T03:23:25Z
FF,2-0,2015-04-22T04:04:04Z
SI,3-1,2015-04-22T04:31:39Z
FF,3-2,2015-04-22T03:03:40Z
KC,3-2,2015-04-22T03:14:23Z
FF,0-0,2015-04-22T04:15:01Z
SL,0-1,2015-04-22T04:24:22Z
CH,0-2,2015-04-22T04:27:08Z
SL,0-1,2015-04-22T05:08:25Z
FC,0-1,2015-04-22T03:08:47Z
SL,3-2,2015-04-22T04:05:26Z
FC,0-0,2015-04-22T04:42:29Z
FF,0-2,2015-04-22T04:44:06Z
SL,2-2,2015-04-22T03:03:30Z
FT,1-1,2015-04-22T03:23:23Z
CH,1-1,2015-04-22T03:35:07Z
FF,3-1,2015-04-22T04:58:03Z
SL,0-1,2015-04-22T19:14:00Z
SL,1-0,2015-04-22T20:23:48Z
SL,2-2,2015-04-22T20:29:28Z
FF,0-0,2015-04-22T23:43:32Z
SL,2-2,2015-04-22T23:46:02Z
CH,2-1,2015-04-23T00:13:44Z
SI,2-0,2015-04-23T01:35:11Z
SI,2-2,2015-04-23T01:40:41Z
CH,0-2,2015-04-23T01:45:23Z
FF,2-2,2015-04-23T01:02:05Z
SL,1-0,2015-04-23T01:32:02Z
FF,3-1,2015-04-23T01:34:56Z
SI,1-1,2015-04-22T23:44:31Z
SI,2-2,2015-04-22T23:49:31Z
FC,1-0,2015-04-22T23:58:08Z
FC,0-2,2015-04-22T23:59:53Z
FT,2-2,2015-04-23T00:06:27Z
FC,2-1,2015-04-23T00:08:50Z
FT,0-1,2015-04-22T23:56:26Z
FF,3-2,2015-04-23T00:51:12Z
FF,0-1,2015-04-22T23:20:48Z
CH,2-2,2015-04-22T23:28:23Z
CH,2-2,2015-04-22T23:31:27Z
FF,1-1,2015-04-22T23:35:59Z
FT,0-1,2015-04-22T23:53:19Z
FT,1-0,2015-04-22T23:54:45Z
SL,1-2,2015-04-23T00:56:11Z
FT,0-1,2015-04-23T01:54:47Z
FC,0-0,2015-04-23T00:02:07Z
SI,2-0,2015-04-23T01:02:55Z
SI,1-0,2015-04-23T01:04:08Z
FF,0-2,2015-04-23T01:10:37Z
SI,2-1,2015-04-23T00:13:41Z
FC,1-0,2015-04-23T00:26:19Z
SI,3-1,2015-04-23T00:18:16Z
SI,2-2,2015-04-23T01:44:26Z
CH,0-1,2015-04-23T01:07:17Z
FF,0-1,2015-04-23T03:21:24Z
CU,2-2,2015-04-23T02:43:55Z
SI,1-0,2015-04-23T04:26:29Z
FF,2-2,2015-04-23T04:37:08Z
SL,2-2,2015-04-23T02:17:09Z
CU,0-0,2015-04-23T02:22:07Z
FF,3-1,2015-04-23T04:12:52Z
SL,0-2,2015-04-23T04:17:45Z
FF,0-1,2015-04-23T04:37:48Z
FF,1-0,2015-04-23T04:38:53Z
FF,0-1,2015-04-23T05:04:21Z
CH,1-1,2015-04-23T02:27:06Z
FT,0-0,2015-04-23T03:25:33Z
FF,3-1,2015-04-23T03:12:57Z
KC,1-1,2015-04-23T05:27:16Z
SI,0-0,2015-04-23T05:31:28Z
SI,0-0,2015-04-23T17:01:22Z
SI,1-2,2015-04-23T17:35:16Z
FF,3-2,2015-04-23T18:33:47Z
SL,3-2,2015-04-23T18:42:31Z
FF,3-2,2015-04-23T19:13:28Z
SL,0-2,2015-04-23T17:29:44Z
FF,1-1,2015-04-23T18:12:25Z
FT,3-2,2015-04-23T18:21:45Z
FT,1-1,2015-04-23T18:52:41Z
FT,2-0,2015-04-23T18:54:24Z
FF,3-2,2015-04-23T18:57:32Z
FT,1-1,2015-04-23T19:55:38Z
FC,0-1,2015-04-23T19:57:05Z
FF,1-1,2015-04-23T17:31:06Z
FT,1-1,2015-04-23T18:26:46Z
FT,0-1,2015-04-23T18:32:47Z
FT,1-2,2015-04-23T18:35:20Z
FT,2-2,2015-04-23T19:54:13Z
FF,3-1,2015-04-23T19:31:26Z
SL,0-1,2015-04-23T20:18:50Z
FC,0-0,2015-04-23T21:23:28Z
FF,1-0,2015-04-23T23:08:42Z
FF,0-0,2015-04-23T20:06:34Z
CH,0-0,2015-04-23T21:18:16Z
FF,0-1,2015-04-23T21:35:19Z
FT,1-1,2015-04-23T23:51:20Z
SL,2-2,2015-04-23T23:45:32Z
FF,3-2,2015-04-24T00:07:44Z
FC,2-1,2015-04-24T00:09:50Z
FS,0-1,2015-04-24T00:28:44Z
FF,1-0,2015-04-24T01:00:26Z
FT,0-0,2015-04-24T01:35:27Z
FF,2-2,2015-04-24T01:40:10Z
CU,1-2,2015-04-24T02:11:03Z
FT,0-0,2015-04-24T00:16:54Z
FT,0-0,2015-04-24T01:39:02Z
FT,1-0,2015-04-25T00:15:28Z
KC,2-1,2015-04-25T00:44:36Z
CH,1-2,2015-04-25T01:18:01Z
CH,2-1,2015-04-25T00:34:19Z
SL,1-0,2015-04-25T01:22:30Z
CH,0-1,2015-04-24T23:59:13Z
FT,1-0,2015-04-25T00:00:36Z
FF,0-2,2015-04-25T00:22:43Z
SL,2-1,2015-04-25T01:08:06Z
FT,0-0,2015-04-24T23:14:43Z
FT,0-1,2015-04-25T00:30:57Z
FT,0-0,2015-04-25T00:33:00Z
CU,2-2,2015-04-25T00:36:11Z
SL,0-0,2015-04-25T00:39:13Z
SL,2-2,2015-04-25T01:27:11Z
FS,2-2,2015-04-25T02:44:01Z
SI,0-0,2015-04-25T02:46:37Z
SI,0-1,2015-04-25T02:48:17Z
KN,1-0,2015-04-25T00:08:33Z
KN,0-1,2015-04-25T00:34:40Z
CU,0-0,2015-04-25T01:13:31Z
SL,0-1,2015-04-25T00:24:24Z
SL,3-2,2015-04-25T00:28:52Z
FS,0-0,2015-04-25T00:42:31Z
SI,0-1,2015-04-25T01:28:34Z
FT,1-1,2015-04-25T01:32:32Z
FF,0-1,2015-04-26T18:29:44Z
FT,0-1,2015-04-25T00:35:01Z
SL,1-1,2015-04-25T01:08:30Z
FF,0-0,2015-04-25T01:21:31Z
FT,0-1,2015-04-25T01:43:56Z
FT,3-1,2015-04-25T02:01:26Z
SI,1-0,2015-04-25T02:31:06Z
FC,1-2,2015-04-25T02:10:25Z
FF,3-1,2015-04-25T03:12:32Z
FT,0-0,2015-04-25T02:49:36Z
FF,2-2,2015-04-25T04:42:09Z
SI,1-1,2015-04-25T04:57:00Z
SI,3-0,2015-04-25T05:06:45Z
FC,2-0,2015-04-25T05:16:34Z
CU,2-2,2015-04-25T02:41:03Z
FF,1-1,2015-04-25T02:59:20Z
FF,3-2,2015-04-25T04:21:49Z
FF,0-1,2015-04-25T02:34:14Z
SL,2-1,2015-04-25T02:46:48Z
FF,0-0,2015-04-25T04:48:49Z
FF,1-0,2015-04-25T05:03:56Z
SI,1-2,2015-04-25T03:23:24Z
SI,1-1,2015-04-25T17:29:08Z
FS,2-2,2015-04-25T17:54:42Z
SL,1-1,2015-04-25T18:08:19Z
CH,2-2,2015-04-25T18:13:16Z
FC,2-0,2015-04-25T18:30:22Z
FF,3-2,2015-04-25T19:46:08Z
CH,2-0,2015-04-25T20:14:15Z
FC,1-0,2015-04-25T20:32:26Z
SI,3-1,2015-04-25T21:16:46Z
FF,2-2,2015-04-25T21:57:10Z
FF,0-0,2015-04-25T21:58:16Z
CH,0-0,2015-04-25T21:58:58Z
FC,3-1,2015-04-25T22:12:35Z
SI,0-0,2015-04-25T22:13:41Z
FF,0-0,2015-04-25T20:49:32Z
FF,1-1,2015-04-25T21:11:27Z
FF,1-1,2015-04-25T21:16:53Z
FT,0-0,2015-04-25T21:48:04Z
SL,1-0,2015-04-25T22:36:34Z
FF,0-0,2015-04-25T22:12:04Z
FF,3-0,2015-04-26T00:30:45Z
FT,0-1,2015-04-25T23:51:49Z
SI,1-2,2015-04-26T00:38:06Z
SL,0-1,2015-04-26T00:39:18Z
SL,1-1,2015-04-26T00:56:10Z
FF,2-2,2015-04-26T01:02:30Z
SI,1-1,2015-04-25T23:15:28Z
SL,2-1,2015-04-25T23:48:17Z
SI,1-0,2015-04-26T01:30:45Z
SI,1-2,2015-04-26T01:33:13Z
KC,0-0,2015-04-26T01:24:01Z
CH,1-1,2015-04-26T02:00:06Z
SI,1-1,2015-04-26T00:48:41Z
SL,2-0,2015-04-26T02:39:00Z
SI,0-1,2015-04-26T00:53:00Z
SI,0-0,2015-04-26T03:47:18Z
FF,2-2,2015-04-26T00:51:17Z
FF,1-1,2015-04-26T01:07:49Z
SL,2-2,2015-04-26T01:23:59Z
SL,0-2,2015-04-26T03:18:15Z
FF,1-2,2015-04-26T03:28:50Z
FF,2-1,2015-04-26T01:17:22Z
FT,1-1,2015-04-26T01:31:54Z
FF,0-0,2015-04-26T02:34:49Z
FF,3-1,2015-04-26T02:37:10Z
FF,2-1,2015-04-26T03:04:13Z
SI,0-0,2015-04-26T18:14:59Z
SL,2-0,2015-04-26T18:44:16Z
CH,3-2,2015-04-26T19:40:55Z
KC,3-2,2015-04-26T19:40:48Z
FF,2-1,2015-04-26T20:01:20Z
FT,2-2,2015-04-26T17:56:01Z
SL,1-2,2015-04-26T18:06:12Z
SL,0-2,2015-04-26T18:40:48Z
FF,0-1,2015-04-26T18:10:01Z
FC,0-0,2015-04-26T18:10:55Z
FT,0-1,2015-04-26T18:39:15Z
CH,1-1,2015-04-26T18:41:27Z
CH,0-1,2015-04-26T18:25:00Z
CH,0-1,2015-04-26T18:26:34Z
KC,0-1,2015-04-26T18:34:55Z
FC,0-1,2015-04-26T17:44:45Z
CH,0-1,2015-04-26T17:45:57Z
CH,3-2,2015-04-26T18:01:12Z
SI,0-1,2015-04-26T18:23:14Z
SL,3-2,2015-04-26T18:59:23Z
CU,0-2,2015-04-26T19:38:43Z
CU,2-2,2015-04-26T18:29:57Z
SL,0-1,2015-04-26T18:31:40Z
FF,1-1,2015-04-26T18:32:48Z
CU,1-0,2015-04-26T18:56:29Z
SL,0-2,2015-04-26T19:11:36Z
FF,1-0,2015-04-26T19:49:04Z
CH,2-2,2015-04-26T20:02:41Z
SL,1-0,2015-04-26T20:07:14Z
FF,1-1,2015-04-26T20:11:35Z
FF,0-2,2015-04-26T20:15:25Z
SL,0-0,2015-04-26T20:43:37Z
FT,0-1,2015-04-26T19:44:17Z
FF,2-1,2015-04-26T19:58:11Z
KC,3-2,2015-04-26T20:52:55Z
FF,1-0,2015-04-26T20:54:16Z
FF,2-1,2015-04-26T21:00:47Z
FF,0-0,2015-04-26T19:08:53Z
FF,1-0,2015-04-26T19:40:18Z
FF,1-1,2015-04-26T20:08:47Z
FF,2-2,2015-04-26T20:12:57Z
FF,2-2,2015-04-26T20:15:47Z
FF,0-0,2015-04-26T20:58:17Z
SI,0-0,2015-04-26T20:24:42Z
FF,0-1,2015-04-26T22:02:04Z
FF,1-1,2015-04-26T22:30:13Z
FF,1-2,2015-04-26T22:55:04Z
CH,2-0,2015-04-26T20:50:39Z
FT,0-1,2015-04-26T20:57:05Z
FF,0-0,2015-04-26T21:02:06Z
SL,2-1,2015-04-26T21:35:53Z
FC,2-1,2015-04-26T22:23:30Z
FF,1-2,2015-04-26T23:08:17Z
FT,0-1,2015-04-26T20:50:42Z
CU,0-1,2015-04-26T23:41:53Z
CH,3-2,2015-04-26T20:26:26Z
CU,2-2,2015-04-26T21:49:43Z
FF,2-2,2015-04-26T22:50:48Z
CH,1-1,2015-04-26T22:52:50Z
CH,0-0,2015-04-26T23:06:18Z
FF,1-1,2015-04-27T00:19:48Z
CH,1-1,2015-04-27T00:44:21Z
FT,1-1,2015-04-27T00:46:04Z
FC,0-0,2015-04-27T00:47:17Z
SI,0-0,2015-04-27T22:37:50Z
SL,0-0,2015-04-27T22:59:52Z
SL,2-2,2015-04-28T00:42:57Z
FF,2-1,2015-04-27T22:46:43Z
SI,3-2,2015-04-27T22:59:28Z
FT,3-0,2015-04-27T23:16:20Z
SL,2-2,2015-04-27T23:55:02Z
FT,1-2,2015-04-28T00:22:48Z
