"GAME_ID","GAME_DT","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT","AWAY_SCORE_CT","HOME_SCORE_CT"
"KCA201706060","20170606","HOU","KCA","KAN06",20974,7,9
"KCA201706070","20170607","HOU","KCA","KAN06",25628,5,7
"KCA201706080","20170608","HOU","KCA","KAN06",32747,6,1
"KCA201706190","20170619","BOS","KCA","KAN06",27992,2,4
"KCA201706200","20170620","BOS","KCA","KAN06",25983,8,3
"KCA201706210","20170621","BOS","KCA","KAN06",30826,4,6
"KCA201706230","20170623","TOR","KCA","KAN06",38848,4,5
"KCA201706240","20170624","TOR","KCA","KAN06",26938,2,3
"KCA201706250","20170625","TOR","KCA","KAN06",37182,8,2
"KCA201706300","20170630","MIN","KCA","KAN06",34332,1,8
"KCA201707011","20170701","MIN","KCA","KAN06",25571,6,11
"KCA201707012","20170701","MIN","KCA","KAN06",32448,10,5
"KCA201707020","20170702","MIN","KCA","KAN06",28775,2,6
"KCA201707140","20170714","TEX","KCA","KAN06",35591,5,3
"KCA201707150","20170715","TEX","KCA","KAN06",32907,1,0
"KCA201707160","20170716","TEX","KCA","KAN06",23163,3,4
"KCA201707170","20170717","DET","KCA","KAN06",26359,10,2
"KCA201707180","20170718","DET","KCA","KAN06",22908,9,3
"KCA201707190","20170719","DET","KCA","KAN06",30105,3,4
"KCA201707200","20170720","DET","KCA","KAN06",29018,4,16
"KCA201707210","20170721","CHA","KCA","KAN06",29647,6,7
"KCA201707220","20170722","CHA","KCA","KAN06",34088,2,7
"KCA201707230","20170723","CHA","KCA","KAN06",23184,4,5
"KCA201708030","20170803","SEA","KCA","KAN06",29228,4,6
"KCA201708040","20170804","SEA","KCA","KAN06",38130,5,2
"KCA201708061","20170806","SEA","KCA","KAN06",0,8,7
"KCA201708062","20170806","SEA","KCA","KAN06",29432,1,9
"KCA201708070","20170807","SLN","KCA","KAN06",38478,11,3
"KCA201708080","20170808","SLN","KCA","KAN06",37267,10,3
"KCA201708180","20170818","CLE","KCA","KAN06",35974,10,1
"KCA201708190","20170819","CLE","KCA","KAN06",34204,5,0
"KCA201708200","20170820","CLE","KCA","KAN06",27417,4,7
"KCA201708220","20170822","COL","KCA","KAN06",22868,2,3
"KCA201708230","20170823","COL","KCA","KAN06",25752,4,6
"KCA201708240","20170824","COL","KCA","KAN06",25314,3,2
"KCA201708280","20170828","TBA","KCA","KAN06",21866,12,0
"KCA201708290","20170829","TBA","KCA","KAN06",25204,2,6
"KCA201708300","20170830","TBA","KCA","KAN06",25916,5,3
"KCA201709070","20170907","MIN","KCA","KAN06",26485,4,2
"KCA201709080","20170908","MIN","KCA","KAN06",31879,8,5
"KCA201709090","20170909","MIN","KCA","KAN06",29991,2,5
"KCA201709100","20170910","MIN","KCA","KAN06",35003,3,11
"KCA201709110","20170911","CHA","KCA","KAN06",23135,11,3
"KCA201709120","20170912","CHA","KCA","KAN06",17727,3,4
"KCA201709130","20170913","CHA","KCA","KAN06",25665,5,3
"KCA201709260","20170926","DET","KCA","KAN06",20613,1,2
"KCA201709270","20170927","DET","KCA","KAN06",21319,4,7
"KCA201709280","20170928","DET","KCA","KAN06",21650,4,1
"KCA201709290","20170929","ARI","KCA","KAN06",23488,1,2
"KCA201709300","20170930","ARI","KCA","KAN06",32727,3,4
"KCA201710010","20171001","ARI","KCA","KAN06",32277,14,2
"LAN201704030","20170403","SDN","LAN","LOS03",53701,3,14
"LAN201704040","20170404","SDN","LAN","LOS03",42196,4,0
"LAN201704050","20170405","SDN","LAN","LOS03",38373,1,3
"LAN201704060","20170406","SDN","LAN","LOS03",36501,2,10
"LAN201704140","20170414","ARI","LAN","LOS03",49438,1,7
"LAN201704150","20170415","ARI","LAN","LOS03",48070,4,8
"LAN201704160","20170416","ARI","LAN","LOS03",39822,3,1
"LAN201704170","20170417","ARI","LAN","LOS03",35448,4,2
"LAN201704180","20170418","COL","LAN","LOS03",37960,4,3
"LAN201704190","20170419","COL","LAN","LOS03",45474,2,4
"LAN201704280","20170428","PHI","LAN","LOS03",46729,3,5
"LAN201704290","20170429","PHI","LAN","LOS03",53110,5,6
"LAN201704300","20170430","PHI","LAN","LOS03",48961,3,5
"LAN201705010","20170501","SFN","LAN","LOS03",44606,4,3
"LAN201705020","20170502","SFN","LAN","LOS03",43471,5,13
"LAN201705030","20170503","SFN","LAN","LOS03",50215,4,1
"LAN201705080","20170508","PIT","LAN","LOS03",37314,1,12
"LAN201705090","20170509","PIT","LAN","LOS03",47720,3,4
"LAN201705100","20170510","PIT","LAN","LOS03",40719,2,5
"LAN201705180","20170518","MIA","LAN","LOS03",41717,2,7
"LAN201705190","20170519","MIA","LAN","LOS03",45034,2,7
"LAN201705200","20170520","MIA","LAN","LOS03",52850,10,6
"LAN201705210","20170521","MIA","LAN","LOS03",44646,3,6
"LAN201705230","20170523","SLN","LAN","LOS03",41248,1,2
"LAN201705240","20170524","SLN","LAN","LOS03",40653,6,1
"LAN201705250","20170525","SLN","LAN","LOS03",47427,3,7
"LAN201705260","20170526","CHN","LAN","LOS03",45017,0,4
"LAN201705270","20170527","CHN","LAN","LOS03",48322,0,5
"LAN201705280","20170528","CHN","LAN","LOS03",47732,4,9
"LAN201706050","20170605","WAS","LAN","LOS03",46289,4,2
"LAN201706060","20170606","WAS","LAN","LOS03",44250,2,1
"LAN201706070","20170607","WAS","LAN","LOS03",43230,1,2
"LAN201706090","20170609","CIN","LAN","LOS03",44036,2,7
"LAN201706100","20170610","CIN","LAN","LOS03",43439,4,5
"LAN201706110","20170611","CIN","LAN","LOS03",42674,7,9
"LAN201706190","20170619","NYN","LAN","LOS03",43266,6,10
"LAN201706200","20170620","NYN","LAN","LOS03",47715,0,12
"LAN201706210","20170621","NYN","LAN","LOS03",42330,2,8
"LAN201706220","20170622","NYN","LAN","LOS03",45967,3,6
"LAN201706230","20170623","COL","LAN","LOS03",43787,1,6
"LAN201706240","20170624","COL","LAN","LOS03",50403,0,4
"LAN201706250","20170625","COL","LAN","LOS03",41605,6,12
"LAN201706260","20170626","ANA","LAN","LOS03",43126,4,0
"LAN201706270","20170627","ANA","LAN","LOS03",47245,0,4
"LAN201707040","20170704","ARI","LAN","LOS03",53159,3,4
"LAN201707050","20170705","ARI","LAN","LOS03",40997,0,1
"LAN201707060","20170706","ARI","LAN","LOS03",41999,4,5
"LAN201707070","20170707","KCA","LAN","LOS03",48017,1,4
"LAN201707080","20170708","KCA","LAN","LOS03",45225,4,5
"LAN201707090","20170709","KCA","LAN","LOS03",41524,2,5
"LAN201707200","20170720","ATL","LAN","LOS03",45636,6,3
"LAN201707210","20170721","ATL","LAN","LOS03",46083,12,3
"LAN201707220","20170722","ATL","LAN","LOS03",47497,2,6
"LAN201707230","20170723","ATL","LAN","LOS03",44701,4,5
"LAN201707240","20170724","MIN","LAN","LOS03",47754,4,6
"LAN201707250","20170725","MIN","LAN","LOS03",44403,2,6
"LAN201707260","20170726","MIN","LAN","LOS03",50941,5,6
"LAN201707280","20170728","SFN","LAN","LOS03",51426,4,6
"LAN201707290","20170729","SFN","LAN","LOS03",47792,1,2
"LAN201707300","20170730","SFN","LAN","LOS03",53495,2,3
"LAN201708110","20170811","SDN","LAN","LOS03",52898,4,3
"LAN201708120","20170812","SDN","LAN","LOS03",53230,3,6
"LAN201708130","20170813","SDN","LAN","LOS03",46128,4,6
"LAN201708150","20170815","CHA","LAN","LOS03",46385,1,6
"LAN201708160","20170816","CHA","LAN","LOS03",52413,4,5
"LAN201708250","20170825","MIL","LAN","LOS03",52455,1,3
"LAN201708260","20170826","MIL","LAN","LOS03",52345,3,0
"LAN201708270","20170827","MIL","LAN","LOS03",51355,3,2
"LAN201709040","20170904","ARI","LAN","LOS03",47192,13,0
"LAN201709050","20170905","ARI","LAN","LOS03",47039,3,1
"LAN201709060","20170906","ARI","LAN","LOS03",48612,3,1
"LAN201709070","20170907","COL","LAN","LOS03",51492,9,1
"LAN201709080","20170908","COL","LAN","LOS03",53632,5,4
"LAN201709090","20170909","COL","LAN","LOS03",52884,6,5
"LAN201709100","20170910","COL","LAN","LOS03",50161,8,1
"LAN201709220","20170922","SFN","LAN","LOS03",51159,2,4
"LAN201709230","20170923","SFN","LAN","LOS03",51093,2,1
"LAN201709240","20170924","SFN","LAN","LOS03",46774,1,3
"LAN201709250","20170925","SDN","LAN","LOS03",49419,3,9
"LAN201709260","20170926","SDN","LAN","LOS03",47432,2,9
"LAN201709270","20170927","SDN","LAN","LOS03",47273,0,10
"MIA201704110","20170411","ATL","MIA","MIA02",36519,4,8
"MIA201704120","20170412","ATL","MIA","MIA02",16808,5,4
"MIA201704130","20170413","NYN","MIA","MIA02",23192,9,8
"MIA201704140","20170414","NYN","MIA","MIA02",24194,2,3
"MIA201704150","20170415","NYN","MIA","MIA02",25137,4,5
"MIA201704160","20170416","NYN","MIA","MIA02",20028,2,4
"MIA201704280","20170428","PIT","MIA","MIA02",19690,12,2
"MIA201704290","20170429","PIT","MIA","MIA02",33152,4,0
"MIA201704300","20170430","PIT","MIA","MIA02",26245,3,10
"MIA201705010","20170501","TBA","MIA","MIA02",16096,4,2
"MIA201705020","20170502","TBA","MIA","MIA02",16011,3,1
"MIA201705080","20170508","SLN","MIA","MIA02",16750,9,4
"MIA201705090","20170509","SLN","MIA","MIA02",17166,6,5
"MIA201705100","20170510","SLN","MIA","MIA02",18614,7,5
"MIA201705120","20170512","ATL","MIA","MIA02",20052,8,4
"MIA201705130","20170513","ATL","MIA","MIA02",26692,3,1
"MIA201705140","20170514","ATL","MIA","MIA02",17277,1,3
"MIA201705150","20170515","HOU","MIA","MIA02",16448,7,2
"MIA201705160","20170516","HOU","MIA","MIA02",18056,12,2
"MIA201705170","20170517","HOU","MIA","MIA02",24699,3,0
"MIA201705260","20170526","ANA","MIA","MIA02",18346,5,8
"MIA201705270","20170527","ANA","MIA","MIA02",19366,5,2
"MIA201705280","20170528","ANA","MIA","MIA02",20444,2,9
"MIA201705290","20170529","PHI","MIA","MIA02",17032,1,4
"MIA201705300","20170530","PHI","MIA","MIA02",16241,2,7
"MIA201705310","20170531","PHI","MIA","MIA02",15197,2,10
"MIA201706010","20170601","ARI","MIA","MIA02",16433,3,2
"MIA201706020","20170602","ARI","MIA","MIA02",17413,5,7
"MIA201706030","20170603","ARI","MIA","MIA02",21548,0,3
"MIA201706040","20170604","ARI","MIA","MIA02",20387,5,6
"MIA201706130","20170613","OAK","MIA","MIA02",19953,1,8
"MIA201706140","20170614","OAK","MIA","MIA02",19436,6,11
"MIA201706190","20170619","WAS","MIA","MIA02",20224,7,8
"MIA201706200","20170620","WAS","MIA","MIA02",20868,12,3
"MIA201706210","20170621","WAS","MIA","MIA02",22659,1,2
"MIA201706220","20170622","CHN","MIA","MIA02",23472,11,1
"MIA201706230","20170623","CHN","MIA","MIA02",24684,0,2
"MIA201706240","20170624","CHN","MIA","MIA02",25448,5,3
"MIA201706250","20170625","CHN","MIA","MIA02",25110,2,4
"MIA201706270","20170627","NYN","MIA","MIA02",20804,3,6
"MIA201706280","20170628","NYN","MIA","MIA02",18743,8,0
"MIA201706290","20170629","NYN","MIA","MIA02",21350,6,3
"MIA201707140","20170714","LAN","MIA","MIA02",21858,6,4
"MIA201707150","20170715","LAN","MIA","MIA02",22609,7,1
"MIA201707160","20170716","LAN","MIA","MIA02",22119,3,2
"MIA201707170","20170717","PHI","MIA","MIA02",17146,5,6
"MIA201707180","20170718","PHI","MIA","MIA02",18176,5,2
"MIA201707190","20170719","PHI","MIA","MIA02",31854,10,3
"MIA201707270","20170727","CIN","MIA","MIA02",19986,1,4
"MIA201707280","20170728","CIN","MIA","MIA02",17440,4,7
"MIA201707290","20170729","CIN","MIA","MIA02",20297,3,7
"MIA201707300","20170730","CIN","MIA","MIA02",19747,6,4
"MIA201707310","20170731","WAS","MIA","MIA02",18962,1,0
"MIA201708010","20170801","WAS","MIA","MIA02",17742,6,7
"MIA201708020","20170802","WAS","MIA","MIA02",17890,0,7
"MIA201708110","20170811","COL","MIA","MIA02",20096,3,6
"MIA201708120","20170812","COL","MIA","MIA02",20399,3,4
"MIA201708130","20170813","COL","MIA","MIA02",20769,3,5
"MIA201708140","20170814","SFN","MIA","MIA02",17096,3,8
"MIA201708150","20170815","SFN","MIA","MIA02",21694,9,4
"MIA201708160","20170816","SFN","MIA","MIA02",17102,1,8
"MIA201708250","20170825","SDN","MIA","MIA02",22489,6,8
"MIA201708260","20170826","SDN","MIA","MIA02",19913,1,2
"MIA201708270","20170827","SDN","MIA","MIA02",23725,2,6
"MIA201708310","20170831","PHI","MIA","MIA02",17013,3,2
"MIA201709010","20170901","PHI","MIA","MIA02",17998,2,1
"MIA201709020","20170902","PHI","MIA","MIA02",18262,9,10
"MIA201709030","20170903","PHI","MIA","MIA02",19404,3,1
"MIA201709040","20170904","WAS","MIA","MIA02",17349,7,2
"MIA201709050","20170905","WAS","MIA","MIA02",15364,2,1
"MIA201709060","20170906","WAS","MIA","MIA02",14390,8,1
"MIA201709150","20170915","MIL","MIA","MIL06",19369,10,2
"MIA201709160","20170916","MIL","MIA","MIL06",25079,4,7
"MIA201709170","20170917","MIL","MIA","MIL06",24535,10,3
"MIA201709180","20170918","NYN","MIA","MIA02",16385,1,13
"MIA201709190","20170919","NYN","MIA","MIA02",16405,4,5
"MIA201709200","20170920","NYN","MIA","MIA02",16033,2,9
"MIA201709280","20170928","ATL","MIA","MIA02",17305,1,7
"MIA201709290","20170929","ATL","MIA","MIA02",19527,5,6
"MIA201709300","20170930","ATL","MIA","MIA02",25264,2,10
"MIA201710010","20171001","ATL","MIA","MIA02",25222,8,5
"MIL201704030","20170403","COL","MIL","MIL06",43336,7,5
"MIL201704040","20170404","COL","MIL","MIL06",21458,6,5
"MIL201704050","20170405","COL","MIL","MIL06",21824,1,6
"MIL201704060","20170406","COL","MIL","MIL06",23828,2,1
"MIL201704070","20170407","CHN","MIL","MIL06",28728,1,2
"MIL201704080","20170408","CHN","MIL","MIL06",43080,11,6
"MIL201704090","20170409","CHN","MIL","MIL06",38483,7,4
"MIL201704200","20170420","SLN","MIL","MIL06",26451,5,7
"MIL201704210","20170421","SLN","MIL","MIL06",23126,6,3
"MIL201704220","20170422","SLN","MIL","MIL06",30865,4,1
"MIL201704230","20170423","SLN","MIL","MIL06",31158,6,4
"MIL201704240","20170424","CIN","MIL","MIL06",23943,7,11
"MIL201704250","20170425","CIN","MIL","MIL06",28449,1,9
"MIL201704260","20170426","CIN","MIL","MIL06",19062,4,9
"MIL201704280","20170428","ATL","MIL","MIL06",26453,10,8
"MIL201704290","20170429","ATL","MIL","MIL06",30026,11,3
"MIL201704300","20170430","ATL","MIL","MIL06",24395,3,4
"MIL201705090","20170509","BOS","MIL","MIL06",22524,7,11
"MIL201705100","20170510","BOS","MIL","MIL06",23095,4,7
"MIL201705110","20170511","BOS","MIL","MIL06",26499,4,1
"MIL201705120","20170512","NYN","MIL","MIL06",28306,4,7
"MIL201705130","20170513","NYN","MIL","MIL06",33849,4,11
"MIL201705140","20170514","NYN","MIL","MIL06",30623,9,11
"MIL201705230","20170523","TOR","MIL","MIL06",30742,4,3
"MIL201705240","20170524","TOR","MIL","MIL06",26607,8,4
"MIL201705250","20170525","ARI","MIL","MIL06",30081,4,0
"MIL201705260","20170526","ARI","MIL","MIL06",25391,4,2
"MIL201705270","20170527","ARI","MIL","MIL06",29746,1,6
"MIL201705280","20170528","ARI","MIL","MIL06",41698,5,9
"MIL201706020","20170602","LAN","MIL","MIL06",30140,2,1
"MIL201706030","20170603","LAN","MIL","MIL06",34354,10,8
"MIL201706040","20170604","LAN","MIL","MIL06",30330,0,3
"MIL201706050","20170605","SFN","MIL","MIL06",21452,7,2
"MIL201706060","20170606","SFN","MIL","MIL06",21214,2,5
"MIL201706070","20170607","SFN","MIL","MIL06",20580,3,6
"MIL201706080","20170608","SFN","MIL","MIL06",23005,9,5
"MIL201706160","20170616","SDN","MIL","MIL06",31161,5,6
"MIL201706170","20170617","SDN","MIL","MIL06",34312,7,5
"MIL201706180","20170618","SDN","MIL","MIL06",34518,1,2
"MIL201706190","20170619","PIT","MIL","MIL06",25489,8,1
"MIL201706200","20170620","PIT","MIL","MIL06",23982,7,3
"MIL201706210","20170621","PIT","MIL","MIL06",25134,3,4
"MIL201706220","20170622","PIT","MIL","MIL06",28428,2,4
"MIL201706300","20170630","MIA","MIL","MIL06",35549,2,3
"MIL201707010","20170701","MIA","MIL","MIL06",30712,4,8
"MIL201707020","20170702","MIA","MIL","MIL06",33834,10,3
"MIL201707030","20170703","BAL","MIL","MIL06",36457,1,8
"MIL201707040","20170704","BAL","MIL","MIL06",31818,2,6
"MIL201707050","20170705","BAL","MIL","MIL06",27734,0,4
"MIL201707140","20170714","PHI","MIL","MIL06",41941,6,9
"MIL201707150","20170715","PHI","MIL","MIL06",37950,2,3
"MIL201707160","20170716","PHI","MIL","MIL06",41747,5,2
"MIL201707280","20170728","CHN","MIL","MIL06",42574,1,2
"MIL201707290","20170729","CHN","MIL","MIL06",44709,2,1
"MIL201707300","20170730","CHN","MIL","MIL06",44269,4,2
"MIL201708010","20170801","SLN","MIL","MIL06",30150,2,3
"MIL201708020","20170802","SLN","MIL","MIL06",34433,5,4
"MIL201708030","20170803","SLN","MIL","MIL06",40170,1,2
"MIL201708090","20170809","MIN","MIL","MIL06",30174,4,0
"MIL201708100","20170810","MIN","MIL","MIL06",33904,7,2
"MIL201708110","20170811","CIN","MIL","MIL06",34517,11,10
"MIL201708120","20170812","CIN","MIL","MIL06",38256,5,6
"MIL201708130","20170813","CIN","MIL","MIL06",43248,4,7
"MIL201708150","20170815","PIT","MIL","MIL06",32605,1,3
"MIL201708160","20170816","PIT","MIL","MIL06",32439,6,7
"MIL201708290","20170829","SLN","MIL","MIL06",31985,10,2
"MIL201708300","20170830","SLN","MIL","MIL06",28964,5,6
"MIL201708310","20170831","WAS","MIL","MIL06",26384,3,6
"MIL201709010","20170901","WAS","MIL","MIL06",40044,0,1
"MIL201709020","20170902","WAS","MIL","MIL06",35341,3,2
"MIL201709030","20170903","WAS","MIL","MIL06",36937,2,7
"MIL201709110","20170911","PIT","MIL","MIL06",27422,7,0
"MIL201709120","20170912","PIT","MIL","MIL06",30331,2,5
"MIL201709130","20170913","PIT","MIL","MIL06",27436,2,8
"MIL201709210","20170921","CHN","MIL","MIL06",35114,5,3
"MIL201709220","20170922","CHN","MIL","MIL06",40116,5,4
"MIL201709230","20170923","CHN","MIL","MIL06",44067,3,4
"MIL201709240","20170924","CHN","MIL","MIL06",42212,5,0
"MIL201709260","20170926","CIN","MIL","MIL06",30079,6,7
"MIL201709270","20170927","CIN","MIL","MIL06",34882,6,0
"MIL201709280","20170928","CIN","MIL","MIL06",30293,3,4
"MIN201704030","20170403","KCA","MIN","MIN04",39615,1,7
"MIN201704050","20170405","KCA","MIN","MIN04",15171,1,9
"MIN201704060","20170406","KCA","MIN","MIN04",16078,3,5
"MIN201704140","20170414","CHA","MIN","MIN04",18466,2,1
"MIN201704150","20170415","CHA","MIN","MIN04",25938,0,6
"MIN201704160","20170416","CHA","MIN","MIN04",19511,3,1
"MIN201704170","20170417","CLE","MIN","MIN04",16961,3,1
"MIN201704180","20170418","CLE","MIN","MIN04",16553,11,4
"MIN201704200","20170420","CLE","MIN","MIN04",17339,6,2
"MIN201704210","20170421","DET","MIN","MIN04",22647,3,6
"MIN201704220","20170422","DET","MIN","MIN04",25719,5,4
"MIN201704230","20170423","DET","MIN","MIN04",26713,13,4
"MIN201705020","20170502","OAK","MIN","MIN04",18930,1,9
"MIN201705030","20170503","OAK","MIN","MIN04",18658,4,7
"MIN201705040","20170504","OAK","MIN","MIN04",19247,8,5
"MIN201705050","20170505","BOS","MIN","MIN04",28707,3,4
"MIN201705060","20170506","BOS","MIN","MIN04",30859,11,1
"MIN201705070","20170507","BOS","MIN","MIN04",31763,17,6
"MIN201705160","20170516","COL","MIN","MIN04",24295,7,3
"MIN201705181","20170518","COL","MIN","MIN04",20603,5,1
"MIN201705182","20170518","COL","MIN","MIN04",17140,0,2
"MIN201705190","20170519","KCA","MIN","MIN04",23553,3,4
"MIN201705211","20170521","KCA","MIN","MIN04",0,6,4
"MIN201705212","20170521","KCA","MIN","MIN04",27852,4,8
"MIN201705260","20170526","TBA","MIN","MIN04",20949,5,2
"MIN201705270","20170527","TBA","MIN","MIN04",27531,3,5
"MIN201705280","20170528","TBA","MIN","MIN04",28951,8,6
"MIN201705290","20170529","HOU","MIN","MIN04",24472,16,8
"MIN201705300","20170530","HOU","MIN","MIN04",22616,7,2
"MIN201705310","20170531","HOU","MIN","MIN04",25593,17,6
"MIN201706120","20170612","SEA","MIN","MIN04",16996,14,3
"MIN201706130","20170613","SEA","MIN","MIN04",17922,7,20
"MIN201706140","20170614","SEA","MIN","MIN04",22283,6,4
"MIN201706150","20170615","SEA","MIN","MIN04",24464,2,6
"MIN201706160","20170616","CLE","MIN","MIN04",30563,8,1
"MIN201706171","20170617","CLE","MIN","MIN04",24010,9,3
"MIN201706172","20170617","CLE","MIN","MIN04",21371,6,2
"MIN201706180","20170618","CLE","MIN","MIN04",35039,5,2
"MIN201706200","20170620","CHA","MIN","MIN04",26095,7,9
"MIN201706210","20170621","CHA","MIN","MIN04",33316,2,4
"MIN201706220","20170622","CHA","MIN","MIN04",27684,9,0
"MIN201707030","20170703","ANA","MIN","MIN04",36182,5,9
"MIN201707040","20170704","ANA","MIN","MIN04",25013,4,5
"MIN201707050","20170705","ANA","MIN","MIN04",19106,2,1
"MIN201707060","20170706","BAL","MIN","MIN04",19706,4,6
"MIN201707070","20170707","BAL","MIN","MIN04",28668,6,9
"MIN201707080","20170708","BAL","MIN","MIN04",26323,5,1
"MIN201707090","20170709","BAL","MIN","MIN04",25848,11,5
"MIN201707170","20170717","NYA","MIN","MIN04",27566,2,4
"MIN201707180","20170718","NYA","MIN","MIN04",33114,6,3
"MIN201707190","20170719","NYA","MIN","MIN04",33380,1,6
"MIN201707210","20170721","DET","MIN","MIN04",22369,6,3
"MIN201707220","20170722","DET","MIN","MIN04",33700,5,6
"MIN201707230","20170723","DET","MIN","MIN04",28373,9,6
"MIN201708030","20170803","TEX","MIN","MIN04",22903,4,1
"MIN201708040","20170804","TEX","MIN","MIN04",22272,4,8
"MIN201708050","20170805","TEX","MIN","MIN04",27415,4,1
"MIN201708060","20170806","TEX","MIN","MIN04",29056,5,6
"MIN201708070","20170807","MIL","MIN","MIN04",31339,4,5
"MIN201708080","20170808","MIL","MIN","MIN04",34185,4,11
"MIN201708150","20170815","CLE","MIN","MIN04",29626,8,1
"MIN201708171","20170817","CLE","MIN","MIN04",29579,9,3
"MIN201708172","20170817","CLE","MIN","MIN04",22857,2,4
"MIN201708180","20170818","ARI","MIN","MIN04",25830,3,10
"MIN201708190","20170819","ARI","MIN","MIN04",29456,0,5
"MIN201708200","20170820","ARI","MIN","MIN04",27367,5,12
"MIN201708290","20170829","CHA","MIN","MIN04",20530,4,6
"MIN201708300","20170830","CHA","MIN","MIN04",21172,1,11
"MIN201708310","20170831","CHA","MIN","MIN04",21288,4,5
"MIN201709010","20170901","KCA","MIN","MIN04",24068,7,6
"MIN201709020","20170902","KCA","MIN","MIN04",33413,0,17
"MIN201709030","20170903","KCA","MIN","MIN04",32234,5,4
"MIN201709120","20170912","SDN","MIN","MIN04",28852,0,16
"MIN201709130","20170913","SDN","MIN","MIN04",20018,1,3
"MIN201709140","20170914","TOR","MIN","MIN04",22664,2,3
"MIN201709150","20170915","TOR","MIN","MIN04",27902,4,3
"MIN201709160","20170916","TOR","MIN","MIN04",29917,7,2
"MIN201709170","20170917","TOR","MIN","MIN04",27572,7,13
"MIN201709290","20170929","DET","MIN","MIN04",34580,3,6
"MIN201709300","20170930","DET","MIN","MIN04",35515,3,2
"MIN201710010","20171001","DET","MIN","MIN04",28148,1,5
"NYA201704100","20170410","TBA","NYA","NYC21",46955,1,8
"NYA201704120","20170412","TBA","NYA","NYC21",38002,4,8
"NYA201704130","20170413","TBA","NYA","NYC21",34772,2,3
"NYA201704140","20170414","SLN","NYA","NYC21",39102,3,4
"NYA201704150","20170415","SLN","NYA","NYC21",43031,2,3
"NYA201704160","20170416","SLN","NYA","NYC21",31706,3,9
"NYA201704170","20170417","CHA","NYA","NYC21",28181,4,7
"NYA201704180","20170418","CHA","NYA","NYC21",30075,4,1
"NYA201704190","20170419","CHA","NYA","NYC21",30014,1,9
"NYA201704280","20170428","BAL","NYA","NYC21",36912,11,14
"NYA201704290","20170429","BAL","NYA","NYC21",37303,4,12
"NYA201704300","20170430","BAL","NYA","NYC21",41022,7,4
"NYA201705010","20170501","TOR","NYA","NYC21",25566,7,1
"NYA201705020","20170502","TOR","NYA","NYC21",30058,5,11
"NYA201705030","20170503","TOR","NYA","NYC21",35559,6,8
"NYA201705110","20170511","HOU","NYA","NYC21",39050,3,2
"NYA201705120","20170512","HOU","NYA","NYC21",41150,5,1
"NYA201705141","20170514","HOU","NYA","NYC21",47883,6,11
"NYA201705142","20170514","HOU","NYA","NYC21",47883,10,7
"NYA201705220","20170522","KCA","NYA","NYC21",35005,2,4
"NYA201705230","20170523","KCA","NYA","NYC21",35931,6,2
"NYA201705240","20170524","KCA","NYA","NYC21",34610,0,3
"NYA201705260","20170526","OAK","NYA","NYC21",39044,4,1
"NYA201705270","20170527","OAK","NYA","NYC21",40218,2,3
"NYA201705280","20170528","OAK","NYA","NYC21",45232,5,9
"NYA201706060","20170606","BOS","NYA","NYC21",41516,5,4
"NYA201706070","20170607","BOS","NYA","NYC21",44380,0,8
"NYA201706080","20170608","BOS","NYA","NYC21",46194,1,9
"NYA201706090","20170609","BAL","NYA","NYC21",46031,2,8
"NYA201706100","20170610","BAL","NYA","NYC21",45232,3,16
"NYA201706110","20170611","BAL","NYA","NYC21",46348,3,14
"NYA201706200","20170620","ANA","NYA","NYC21",39853,8,3
"NYA201706210","20170621","ANA","NYA","NYC21",0,4,8
"NYA201706220","20170622","ANA","NYA","NYC21",43051,10,5
"NYA201706230","20170623","TEX","NYA","NYC21",39602,1,2
"NYA201706240","20170624","TEX","NYA","NYC21",40225,8,1
"NYA201706250","20170625","TEX","NYA","NYC21",46625,7,6
"NYA201707030","20170703","TOR","NYA","NYC21",46616,3,6
"NYA201707040","20170704","TOR","NYA","NYC21",44018,4,1
"NYA201707050","20170705","TOR","NYA","NYC21",38691,7,6
"NYA201707070","20170707","MIL","NYA","NYC21",43472,9,4
"NYA201707080","20170708","MIL","NYA","NYC21",40224,3,5
"NYA201707090","20170709","MIL","NYA","NYC21",43952,5,3
"NYA201707250","20170725","CIN","NYA","NYC21",44268,2,4
"NYA201707260","20170726","CIN","NYA","NYC21",42421,5,9
"NYA201707270","20170727","TBA","NYA","NYC21",44033,5,6
"NYA201707280","20170728","TBA","NYA","NYC21",40470,1,6
"NYA201707290","20170729","TBA","NYA","NYC21",43015,4,5
"NYA201707300","20170730","TBA","NYA","NYC21",41547,5,3
"NYA201707310","20170731","DET","NYA","NYC21",39904,3,7
"NYA201708010","20170801","DET","NYA","NYC21",43238,4,3
"NYA201708020","20170802","DET","NYA","NYC21",43379,2,0
"NYA201708110","20170811","BOS","NYA","NYC21",46509,4,5
"NYA201708120","20170812","BOS","NYA","NYC21",47241,10,5
"NYA201708130","20170813","BOS","NYA","NYC21",46610,3,2
"NYA201708140","20170814","NYN","NYA","NYC21",45619,2,4
"NYA201708150","20170815","NYN","NYA","NYC21",46474,4,5
"NYA201708250","20170825","SEA","NYA","NYC21",42057,2,1
"NYA201708260","20170826","SEA","NYA","NYC21",39810,3,6
"NYA201708270","20170827","SEA","NYA","NYC21",40112,1,10
"NYA201708280","20170828","CLE","NYA","NYC21",36253,6,2
